,Customer Code,Month 1 Sales Amount,Month 2 Sales Amount,Month 3 Sales Amount,Gender,Shop Name,Month 1 Customer Status,Month 2 Customer Status,Month 3 Customer Status,Total Sales Amount
9454,AP02502488,1651.0,0.0,0.0,Female,Triple Apparels Ltd.,yes,no,no,1651.0
9455,AP02502498,635.0,0.0,0.0,Male,Triple Apparels Ltd.,yes,no,no,635.0
9456,AP02502508,2354.0,0.0,0.0,Male,Triple Apparels Ltd.,yes,no,no,2354.0
9457,AP02502518,573.0,0.0,0.0,Male,Triple Apparels Ltd.,yes,no,no,573.0
9458,AP02502521,2557.0,0.0,0.0,Female,Triple Apparels Ltd.,yes,no,no,2557.0
9459,AP02502525,680.0,0.0,0.0,Male,Triple Apparels Ltd.,yes,no,no,680.0
9460,AP02502534,2297.0,447.0,1057.0,Female,Triple Apparels Ltd.,yes,yes,yes,3801.0
9461,AP02502535,2388.0,0.0,0.0,Male,Triple Apparels Ltd.,yes,no,no,2388.0
9462,AP02502536,898.0,0.0,0.0,Male,Triple Apparels Ltd.,yes,no,no,898.0
9463,AP02502537,834.0,0.0,0.0,Male,Triple Apparels Ltd.,yes,no,no,834.0
9464,AP02502570,895.0,0.0,0.0,Male,Triple Apparels Ltd.,yes,no,no,895.0
9465,AP02502573,2204.0,0.0,0.0,Male,Triple Apparels Ltd.,yes,no,no,2204.0
9466,AP02502574,89.0,600.0,3955.0,Male,Triple Apparels Ltd.,yes,yes,yes,4644.0
9467,AP02502598,208.0,0.0,0.0,Male,Triple Apparels Ltd.,yes,no,no,208.0
9468,AP02502687,493.0,0.0,0.0,Male,Triple Apparels Ltd.,yes,no,no,493.0
9469,AP02502698,1162.0,0.0,0.0,Female,Triple Apparels Ltd.,yes,no,no,1162.0
9470,AP02502701,895.0,0.0,0.0,Male,Triple Apparels Ltd.,yes,no,no,895.0
9471,AP02502704,820.0,0.0,0.0,Male,Triple Apparels Ltd.,yes,no,no,820.0
9472,AP02502717,1494.0,0.0,0.0,Female,Triple Apparels Ltd.,yes,no,no,1494.0
9473,AP02502723,1160.0,0.0,0.0,Female,Triple Apparels Ltd.,yes,no,no,1160.0
9474,AP02502725,969.0,0.0,0.0,Male,Triple Apparels Ltd.,yes,no,no,969.0
9475,AP02502812,1360.0,0.0,0.0,Female,Triple Apparels Ltd.,yes,no,no,1360.0
9476,AP02502843,607.0,0.0,0.0,Female,Triple Apparels Ltd.,yes,no,no,607.0
9477,AP02502851,1530.0,0.0,0.0,Female,Triple Apparels Ltd.,yes,no,no,1530.0
9478,AP02502852,773.0,0.0,0.0,Female,Triple Apparels Ltd.,yes,no,no,773.0
9479,AP02502867,680.0,0.0,0.0,Female,Triple Apparels Ltd.,yes,no,no,680.0
9480,AP02502868,2827.0,0.0,0.0,Female,Triple Apparels Ltd.,yes,no,no,2827.0
9481,AP02502869,2240.0,0.0,0.0,Female,Triple Apparels Ltd.,yes,no,no,2240.0
9482,AP00812073,2405.0,2005.0,1334.0,Female,Ananta Casual Wear Ltd. Sewing,yes,yes,yes,5744.0
9483,AP00671721,787.0,1349.0,948.0,Male,SQ HUES LTD,yes,yes,yes,3084.0
9484,AP00671756,186.0,0.0,716.0,Male,SQ HUES LTD,yes,no,yes,902.0
9485,AP00671777,540.0,0.0,0.0,Male,SQ HUES LTD,yes,no,no,540.0
9486,AP00671778,1836.0,0.0,0.0,Male,SQ HUES LTD,yes,no,no,1836.0
9487,AP00671785,1389.0,1985.0,0.0,Male,SQ HUES LTD,yes,yes,no,3374.0
9488,SSL00011,1362.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1362.0
9489,SSL00013,2709.0,2378.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,5087.0
9490,SSL00015,2963.0,3686.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,6649.0
9491,SSL00025,2409.0,0.0,344.0,Male,Silken Sewing Ltd.,yes,no,yes,2753.0
9492,SSL00031,20.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,20.0
9493,SSL00039,425.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,425.0
9494,SSL00048,1247.0,2031.0,368.0,Male,Silken Sewing Ltd.,yes,yes,yes,3646.0
9495,SSL00062,2829.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,2829.0
9496,SSL00072,1700.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1700.0
9497,SSL00084,1147.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1147.0
9498,SSL00096,302.0,3064.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,3366.0
9499,SSL00102,3351.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,3351.0
9500,SSL00117,944.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,944.0
9501,SSL00128,37.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,37.0
9502,SSL00129,3272.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,3272.0
9503,SSL00134,715.0,345.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1060.0
9504,SSL00137,10.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,10.0
9505,SSL00138,662.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,662.0
9506,SSL00325,305.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,305.0
9507,SSL00345,919.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,919.0
9508,SSL00352,59.0,186.0,217.0,Female,Silken Sewing Ltd.,yes,yes,yes,462.0
9509,SSL00354,764.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,764.0
9510,SSL00363,100.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,100.0
9511,SSL00387,1226.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,1226.0
9512,SSL00397,3283.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,3283.0
9513,SSL00410,2214.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,2214.0
9514,SSL00441,1770.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,1770.0
9515,SSL00443,2745.0,1135.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,3880.0
9516,SSL00489,3772.0,1468.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,5240.0
9517,SSL00527,2061.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,2061.0
9518,SSL00538,843.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,843.0
9519,SSL00582,1147.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1147.0
9520,SSL00599,205.0,3778.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,3983.0
9521,SSL00601,1647.0,0.0,185.0,Male,Silken Sewing Ltd.,yes,no,yes,1832.0
9522,SSL00695,2919.0,98.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,3017.0
9523,SSL00703,3510.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,3510.0
9524,SSL00725,584.0,235.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,819.0
9525,SSL00731,3220.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,3220.0
9526,SSL01127,243.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,243.0
9527,SSL01169,1590.0,2209.0,0.0,Female,Silken Sewing Ltd.,yes,yes,no,3799.0
9528,SSL01220,1217.0,153.0,0.0,Female,Silken Sewing Ltd.,yes,yes,no,1370.0
9529,SSL01254,5833.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,5833.0
9530,SSL01284,3116.0,2904.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,6020.0
9531,SSL01306,2267.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,2267.0
9532,SSL01326,1930.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1930.0
9533,SSL01422,1699.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1699.0
9534,SSL01528,1584.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1584.0
9535,SSL01544,2962.0,3041.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,6003.0
9536,SSL01546,2102.0,3812.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,5914.0
9537,SSL01552,1268.0,2713.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,3981.0
9538,SSL01568,1415.0,449.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1864.0
9539,SSL01572,424.0,420.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,844.0
9540,SSL01576,3930.0,7534.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,11464.0
9541,SSL01600,1174.0,233.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1407.0
9542,SSL01606,1439.0,1353.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,2792.0
9543,SSL01632,1476.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,1476.0
9544,SSL01684,1300.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1300.0
9545,SSL01686,3056.0,1401.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,4457.0
9546,SSL01694,2719.0,2008.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,4727.0
9547,SSL01726,700.0,720.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1420.0
9548,SSL01792,1612.0,356.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1968.0
9549,SSL02185,381.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,381.0
9550,SSL02189,1455.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1455.0
9551,SSL02290,1236.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1236.0
9552,SSL02297,1460.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,1460.0
9553,SSL03526,2931.0,4252.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,7183.0
9554,SSL03540,262.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,262.0
9555,SSL03555,3105.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,3105.0
9556,SSL03574,490.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,490.0
9557,SSL04761,2704.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,2704.0
9558,SSL04775,4368.0,4043.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,8411.0
9559,SSL04777,870.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,870.0
9560,SSL04788,289.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,289.0
9561,SSL04797,159.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,159.0
9562,SSL04813,833.0,1013.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1846.0
9563,SSL04821,2042.0,1325.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,3367.0
9564,SSL04827,3499.0,2062.0,0.0,Female,Silken Sewing Ltd.,yes,yes,no,5561.0
9565,SSL04852,161.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,161.0
9566,SSL04860,2167.0,1172.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,3339.0
9567,SSL04881,1005.0,830.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1835.0
9568,SSL04888,616.0,116.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,732.0
9569,SSL04897,1456.0,350.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1806.0
9570,SSL04899,2991.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,2991.0
9571,SSL04902,2210.0,2270.0,0.0,Female,Silken Sewing Ltd.,yes,yes,no,4480.0
9572,SSL04945,1026.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1026.0
9573,SSL04947,458.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,458.0
9574,SSL04964,1490.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1490.0
9575,SSL04979,2355.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,2355.0
9576,SSL04992,501.0,544.0,70.0,Male,Silken Sewing Ltd.,yes,yes,yes,1115.0
9577,SSL04995,2030.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,2030.0
9578,SSL04998,495.0,0.0,40.0,Male,Silken Sewing Ltd.,yes,no,yes,535.0
9579,SSL04999,543.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,543.0
9580,SSL05000,3663.0,4288.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,7951.0
9581,SSL05001,1699.0,543.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,2242.0
9582,SSL05018,2005.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,2005.0
9583,SSL05021,1002.0,195.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1197.0
9584,SSL05099,2545.0,199.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,2744.0
9585,SSL05124,605.0,110.0,0.0,Female,Silken Sewing Ltd.,yes,yes,no,715.0
9586,SSL05138,2009.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,2009.0
9587,SSL05143,6195.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,6195.0
9588,SSL05148,293.0,424.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,717.0
9589,SSL05150,1315.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1315.0
9590,SSL05165,4962.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,4962.0
9591,SSL05170,2044.0,2815.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,4859.0
9592,SSL05192,363.0,179.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,542.0
9593,SSL05198,6339.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,6339.0
9594,SSL05200,2017.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,2017.0
9595,SSL05210,390.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,390.0
9596,SSL05224,2128.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,2128.0
9597,SSL05225,3334.0,1960.0,0.0,Female,Silken Sewing Ltd.,yes,yes,no,5294.0
9598,SSL05227,2102.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,2102.0
9599,SSL05228,2007.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,2007.0
9600,SSL05233,20.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,20.0
9601,SSL05234,20.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,20.0
9602,SSL05235,60.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,60.0
9603,SSL05236,459.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,459.0
9604,SSL05237,330.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,330.0
9605,SSL05239,117.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,117.0
9606,SSL05249,1358.0,3200.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,4558.0
9607,SSL05269,735.0,748.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1483.0
9608,SSL05270,2040.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,2040.0
9609,SSL05282,2803.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,2803.0
9610,SSL05284,2030.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,2030.0
9611,SSL05285,1545.0,2139.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,3684.0
9612,SSL05290,1614.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,1614.0
9613,SSL05291,586.0,568.0,0.0,Female,Silken Sewing Ltd.,yes,yes,no,1154.0
9614,SSL05301,550.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,550.0
9615,SSL05305,1261.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1261.0
9616,SSL05319,1110.0,875.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1985.0
9617,SSL05373,936.0,194.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1130.0
9618,SSL05530,6663.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,6663.0
9619,SSL05538,160.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,160.0
9620,SSL05545,2308.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,2308.0
9621,SSL05553,51.0,0.0,69.0,Male,Silken Sewing Ltd.,yes,no,yes,120.0
9622,SSL05562,3192.0,2577.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,5769.0
9623,SSL05566,459.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,459.0
9624,SSL05576,705.0,621.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1326.0
9625,SSL05594,1383.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1383.0
9626,SSL05596,719.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,719.0
9627,SSL05599,2991.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,2991.0
9628,SSL05609,3446.0,2066.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,5512.0
9629,SSL05621,2096.0,2386.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,4482.0
9630,SSL05632,2036.0,2872.0,0.0,Female,Silken Sewing Ltd.,yes,yes,no,4908.0
9631,SSL05642,1504.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,1504.0
9632,SSL05643,925.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,925.0
9633,SSL05645,2901.0,2141.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,5042.0
9634,SSL05659,1960.0,2162.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,4122.0
9635,SSL05668,1368.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1368.0
9636,SSL05671,480.0,1005.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1485.0
9637,SSL05673,1551.0,1410.0,0.0,Female,Silken Sewing Ltd.,yes,yes,no,2961.0
9638,SSL05695,808.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,808.0
9639,SSL05714,724.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,724.0
9640,SSL05727,230.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,230.0
9641,SSL05730,432.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,432.0
9642,SSL05736,916.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,916.0
9643,SSL05743,231.0,375.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,606.0
9644,SSL05759,1304.0,3463.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,4767.0
9645,SSL05761,3404.0,1688.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,5092.0
9646,SSL05766,944.0,211.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1155.0
9647,SSL05773,400.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,400.0
9648,SSL05779,617.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,617.0
9649,SSL05788,1303.0,1002.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,2305.0
9650,SSL05800,2434.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,2434.0
9651,SSL05802,7618.0,4279.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,11897.0
9652,SSL05813,469.0,597.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1066.0
9653,SSL05998,1504.0,839.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,2343.0
9654,SSL06000,2263.0,1042.0,480.0,Male,Silken Sewing Ltd.,yes,yes,yes,3785.0
9655,SSL06013,1473.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,1473.0
9656,SSL06021,3349.0,215.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,3564.0
9657,SSL06026,460.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,460.0
9658,SSL06033,422.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,422.0
9659,SSL06043,30.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,30.0
9660,SSL06047,720.0,1414.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,2134.0
9661,SSL06059,896.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,896.0
9662,SSL06069,1977.0,1530.0,0.0,Female,Silken Sewing Ltd.,yes,yes,no,3507.0
9663,SSL06086,512.0,1791.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,2303.0
9664,SSL06094,600.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,600.0
9665,SSL06109,1495.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,1495.0
9666,SSL06113,388.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,388.0
9667,SSL06114,58.0,679.0,0.0,Female,Silken Sewing Ltd.,yes,yes,no,737.0
9668,SSL06117,1730.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1730.0
9669,SSL06124,295.0,1174.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,1469.0
9670,SSL06125,1570.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1570.0
9671,SSL06129,1570.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1570.0
9672,SSL06142,458.0,415.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,873.0
9673,SSL06160,1570.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1570.0
9674,SSL06175,341.0,128.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,469.0
9675,SSL06183,380.0,1756.0,20.0,Male,Silken Sewing Ltd.,yes,yes,yes,2156.0
9676,SSL06401,1215.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1215.0
9677,SSL06405,2178.0,0.0,0.0,Female,Silken Sewing Ltd.,yes,no,no,2178.0
9678,SSL06433,2289.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,2289.0
9679,SSL06456,1871.0,1848.0,0.0,Female,Silken Sewing Ltd.,yes,yes,no,3719.0
9680,SSL06460,2003.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,2003.0
9681,SSL06462,658.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,658.0
9682,SSL06470,1100.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1100.0
9683,SSL06499,2455.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,2455.0
9684,SSL06511,1056.0,1150.0,0.0,Male,Silken Sewing Ltd.,yes,yes,no,2206.0
9685,SSL06514,1355.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,1355.0
9686,SSL06526,3671.0,0.0,0.0,Male,Silken Sewing Ltd.,yes,no,no,3671.0
9687,AP01902334,910.0,0.0,0.0,Female,PICARD,yes,no,no,910.0
9688,AP01805763,210.0,0.0,0.0,Male,Green Smart Shirts Ltd.,yes,no,no,210.0
9689,AP01805771,1793.0,0.0,0.0,Male,Green Smart Shirts Ltd.,yes,no,no,1793.0
9690,AP01805777,1720.0,1244.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,2964.0
9691,AP01805783,1956.0,1981.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,3937.0
9692,AP01805787,1997.0,710.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,2707.0
9693,AP01805789,2512.0,0.0,0.0,Female,Green Smart Shirts Ltd.,yes,no,no,2512.0
9694,AP01805790,1771.0,1804.0,0.0,Male,Green Smart Shirts Ltd.,yes,yes,no,3575.0
9695,AP01805794,1334.0,1085.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,2419.0
9696,AP01805798,100.0,0.0,0.0,Female,Green Smart Shirts Ltd.,yes,no,no,100.0
9697,AP01805803,1600.0,1359.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,2959.0
9698,AP01805810,1101.0,0.0,0.0,Female,Green Smart Shirts Ltd.,yes,no,no,1101.0
9699,AP01805811,1766.0,1817.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,3583.0
9700,AP01805812,1596.0,1600.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,3196.0
9701,AP01805815,1680.0,1798.0,0.0,Male,Green Smart Shirts Ltd.,yes,yes,no,3478.0
9702,AP01805818,1085.0,525.0,0.0,Male,Green Smart Shirts Ltd.,yes,yes,no,1610.0
9703,AP01805828,598.0,0.0,0.0,Female,Green Smart Shirts Ltd.,yes,no,no,598.0
9704,AP01805836,3348.0,0.0,0.0,Male,Green Smart Shirts Ltd.,yes,no,no,3348.0
9705,AP01805839,700.0,0.0,0.0,Female,Green Smart Shirts Ltd.,yes,no,no,700.0
9706,AP01805841,843.0,0.0,0.0,Female,Green Smart Shirts Ltd.,yes,no,no,843.0
9707,AP01805856,791.0,1181.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,1972.0
9708,AP01805860,1836.0,0.0,0.0,Female,Green Smart Shirts Ltd.,yes,no,no,1836.0
9709,AP01805867,1872.0,0.0,0.0,Male,Green Smart Shirts Ltd.,yes,no,no,1872.0
9710,AP01805870,707.0,1951.0,0.0,Male,Green Smart Shirts Ltd.,yes,yes,no,2658.0
9711,AP01805871,925.0,875.0,0.0,Male,Green Smart Shirts Ltd.,yes,yes,no,1800.0
9712,AP01805875,400.0,0.0,0.0,Male,Green Smart Shirts Ltd.,yes,no,no,400.0
9713,AP01805888,1441.0,1505.0,0.0,Male,Green Smart Shirts Ltd.,yes,yes,no,2946.0
9714,AP01805889,1828.0,0.0,0.0,Female,Green Smart Shirts Ltd.,yes,no,no,1828.0
9715,AP01805890,272.0,758.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,1030.0
9716,AP01805893,217.0,0.0,0.0,Female,Green Smart Shirts Ltd.,yes,no,no,217.0
9717,AP01805901,4796.0,0.0,0.0,Male,Green Smart Shirts Ltd.,yes,no,no,4796.0
9718,AP01805968,770.0,0.0,0.0,Female,Green Smart Shirts Ltd.,yes,no,no,770.0
9719,AP01805980,789.0,144.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,933.0
9720,AP01805985,170.0,1592.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,1762.0
9721,AP01805992,1189.0,0.0,0.0,Female,Green Smart Shirts Ltd.,yes,no,no,1189.0
9722,AP01805997,48.0,0.0,0.0,Female,Green Smart Shirts Ltd.,yes,no,no,48.0
9723,AP01805999,1731.0,2000.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,3731.0
9724,AP01806009,1810.0,847.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,2657.0
9725,AP01806019,1210.0,0.0,0.0,Female,Green Smart Shirts Ltd.,yes,no,no,1210.0
9726,AP01806027,925.0,0.0,0.0,Male,Green Smart Shirts Ltd.,yes,no,no,925.0
9727,AP01806031,2018.0,1992.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,4010.0
9728,AP01806048,1260.0,0.0,0.0,Female,Green Smart Shirts Ltd.,yes,no,no,1260.0
9729,AP01806056,1116.0,530.0,0.0,Female,Green Smart Shirts Ltd.,yes,yes,no,1646.0
